STAR:030,4,SWVAY4,SHLLY,KNEAD,K4,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,250,    ,   , , , , , , , , ;
STAR:010,5,SWVAY4,ALL,KNEAD,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,250,    ,   , , , , , , , , ;
STAR:020,5,SWVAY4,ALL,DRYYE,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,SWVAY4,ALL,SCOPS,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,SWVAY4,ALL,SWVAY,K4,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,SWVAY4,ALL,SWVAY,K4,E,A,EE  , ,   ,FM, ,GNL,K4,D, ,      ,3306,0540,0844,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,D,D17, ,CVE,K4,D, ,V  I, ,   ,IF, ,CVE,K4,D, ,      ,0000,0000,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D17, ,LAZAR,K4,P,C,E  F, ,   ,CF, ,CVE,K4,D, ,      ,1650,0096,1650,0096,+,01700,     ,     , ,   ,    ,   ,CVE,K4,D, , ,0, ,S;
APPCH:030,D,D17, ,WOKPO,K4,P,C,EY M, ,   ,CF, ,CVE,K4,D, ,      ,1650,0124,1650,0028, ,00696,     ,     , ,   ,-338,   , , , , , ,0, ,S;
APPCH:040,D,D17, ,MOLES,K4,P,C,EYM , ,   ,CF, ,CVE,K4,D, ,      ,1650,0220,1650,0096,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D17, ,MOLES,K4,P,C,EE  ,L,   ,HM, , , , , ,      ,    ,    ,1650,T010,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,I,I31, ,NIVCI,K4,P,C,E  I, ,   ,IF, ,IRBD,K4,P,I,      ,1291,0121,    ,    ,J,03000,02200,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I31, ,RINVE,K4,P,C,E  F, ,   ,CF, ,IRBD,K4,P,I,      ,1291,0060,3090,0062,H,02200,02200,     , ,   ,-300,   ,TTT,K4,D, , ,0,N,S;
APPCH:030,I,I31, ,RW31,K4,P,G,GY M, ,   ,CF, ,IRBD,K4,P,I,      ,1291,0012,3090,0047, ,00695,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I31, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3091,    ,+,01200,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I31, , , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0900,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I31, ,FLIPP,K4,P,C,EY  , ,   ,CF, ,CVE,K4,D, ,      ,1250,0385,1250,0240,+,02500,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:070,I,I31, ,FLIPP,K4,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,1250,T010,+,02500,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,L,L31, ,NIVCI,K4,P,C,E  I, ,   ,IF, ,IRBD,K4,P,I,      ,1291,0121,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,L,L31, ,RINVE,K4,P,C,E  F, ,   ,CF, ,IRBD,K4,P,I,      ,1291,0060,3090,0062,+,02200,     ,     , ,   ,    ,   ,TTT,K4,D, , ,0,N,S;
APPCH:030,L,L31, ,RW31,K4,P,G,GY M, ,   ,CF, ,IRBD,K4,P,I,      ,1291,0012,3090,0047, ,00695,     ,     , ,   ,-301,   , , , , , ,0,N,S;
APPCH:040,L,L31, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3091,    ,+,01200,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,L,L31, , , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0900,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,L,L31, ,FLIPP,K4,P,C,EY  , ,   ,CF, ,CVE,K4,D, ,      ,1250,0385,1250,0240,+,02500,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:070,L,L31, ,FLIPP,K4,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,1250,T010,+,02500,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,R,R17, ,EYIBI,K4,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R17, ,FOBNU,K4,P,C,E  F, ,031,TF, , , , , ,      ,    ,    ,1741,0064,+,01700,     ,     , ,   ,    ,   ,RW17,K4,P,G, ,B,J,S;
PRDAT:N,          ,N,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R17, ,RW17,K4,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,1741,0031, ,00694,     ,     , ,   ,-303,   , , , , , ,B,J,S;
APPCH:040,R,R17, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1741,    ,+,01067,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R17, ,HOBMI,K4,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R17, ,HOBMI,K4,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,3541,0050,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R31, ,NIVCI,K4,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R31, ,RINVE,K4,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,3092,0062,+,02200,     ,     , ,   ,    ,   ,RW31,K4,P,G, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R31, ,RW31,K4,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,3091,0047, ,00695,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R31, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3091,    ,+,01200,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R31, ,FLIPP,K4,P,C,EY  ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R31, ,FLIPP,K4,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,1250,0040,+,02500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R35,FIKTI,FIKTI,K4,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R35,FIKTI,HOBMI,K4,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,2642,0050,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R35, ,HOBMI,K4,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R35, ,CUDAD,K4,P,C,E  F, ,031,TF, , , , , ,      ,    ,    ,3541,0075,+,02000,     ,     , ,   ,    ,   ,RW35,K4,P,G, ,B,J,S;
PRDAT:N,          ,N,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R35, ,RW35,K4,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,3541,0040, ,00704,     ,     , ,   ,-304,   , , , , , ,B,J,S;
APPCH:040,R,R35, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3541,    ,+,01060,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R35, ,FIKTI,K4,P,C,EY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R35, ,FIKTI,K4,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,3540,0050,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
RWY:RW13 ,     ,+01733,00656,V,    , ,   ;N32411155,W096523185,1085;
RWY:RW17 ,     ,+01716,00651,R,    , ,   ;N32410888,W096520045,0000;
RWY:RW31 ,     ,+01734,00650,I,IRBD,1,   ;N32403266,W096514599,0500;
RWY:RW35 ,     ,+01742,00659,R,    , ,   ;N32403128,W096520055,0000;
