STAR:030,5,DJL2N,RW04,LIRKO,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,DJL2N,RW04,DINIG,LF,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,DJL2N,RW04,SOVAD,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:060,5,DJL2N,RW04,KERAD,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,DJL2N,RW04,GG503,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:080,5,DJL2N,RW04,GG503,LS,P,C,EE  , ,   ,FM, ,SPR,LS,D, ,      ,2327,0385,2230,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,DJL2R,RW22,DJL,LF,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GVA,LS,D, , , , , ;
STAR:020,5,DJL2R,RW22,GG517,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,DJL2R,RW22,LIRKO,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,DJL2R,RW22,DINIG,LF,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,DJL2R,RW22,SOVAD,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:060,5,DJL2R,RW22,GG507,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,DJL2R,RW22,GG514,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:080,5,DJL2R,RW22,GG514,LS,P,C,EE  , ,   ,FM, ,SPR,LS,D, ,      ,3137,0060,0440,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,KINE2N,RW04,KINES,LF,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GVA,LS,D, , , , , ;
STAR:020,5,KINE2N,RW04,GG519,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,KINE2N,RW04,ROCCA,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,KINE2N,RW04,GOLEB,LF,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,KINE2N,RW04,VALBU,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,KINE2N,RW04,SUVEL,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,KINE2N,RW04,BIVLO,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:080,5,KINE2N,RW04,PITOM,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:090,5,KINE2N,RW04,GG502,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:100,5,KINE2N,RW04,GG502,LS,P,C,EE  , ,   ,FM, ,SPR,LS,D, ,      ,2147,0385,2230,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,KINE2R,RW22,KINES,LF,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GVA,LS,D, , , , , ;
STAR:020,5,KINE2R,RW22,GG519,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,KINE2R,RW22,ROCCA,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,KINE2R,RW22,GOLEB,LF,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,KINE2R,RW22,VALBU,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,KINE2R,RW22,SUVEL,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,KINE2R,RW22,BIVLO,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:080,5,KINE2R,RW22,GG525,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:090,5,KINE2R,RW22,GG512,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:100,5,KINE2R,RW22,GG512,LS,P,C,EE  , ,   ,FM, ,SPR,LS,D, ,      ,1337,0060,0440,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,LUSA2N,RW04,LUSAR,LF,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   ,GVA,LS,D, , , , , ;
STAR:020,5,LUSA2N,RW04,SAUNI,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,LUSA2N,RW04,LIRKO,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,LUSA2N,RW04,DINIG,LF,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,LUSA2N,RW04,SOVAD,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:060,5,LUSA2N,RW04,KERAD,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,LUSA2N,RW04,GG503,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:080,5,LUSA2N,RW04,GG503,LS,P,C,EE  , ,   ,FM, ,SPR,LS,D, ,      ,2327,0385,2230,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,LUSA2R,RW22,LUSAR,LF,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   ,GVA,LS,D, , , , , ;
STAR:020,5,LUSA2R,RW22,SAUNI,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,LUSA2R,RW22,LIRKO,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,LUSA2R,RW22,DINIG,LF,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,LUSA2R,RW22,SOVAD,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:060,5,LUSA2R,RW22,GG507,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,LUSA2R,RW22,GG514,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:080,5,LUSA2R,RW22,GG514,LS,P,C,EE  , ,   ,FM, ,SPR,LS,D, ,      ,3137,0060,0440,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ULME1N,RW04,ULMES,LS,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GVA,LS,D, , , , , ;
STAR:020,5,ULME1N,RW04,ESEVA,LS,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ULME1N,RW04,VADAR,LS,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ULME1N,RW04,GG514,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,ULME1N,RW04,SOVAD,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,ULME1N,RW04,KERAD,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,ULME1N,RW04,GG503,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:080,5,ULME1N,RW04,GG503,LS,P,C,EE  , ,   ,FM, ,SPR,LS,D, ,      ,2327,0385,2230,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ULME1P,RW04,ULMES,LS,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GVA,LS,D, , , , , ;
STAR:020,5,ULME1P,RW04,ESEVA,LS,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ULME1P,RW04,VADAR,LS,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ULME1P,RW04,GG512,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL150,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:050,5,ULME1P,RW04,BIVLO,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,ULME1P,RW04,PITOM,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,ULME1P,RW04,GG502,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:080,5,ULME1P,RW04,GG502,LS,P,C,EE  , ,   ,FM, ,SPR,LS,D, ,      ,2147,0385,2230,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ULME1R,RW22,ULMES,LS,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GVA,LS,D, , , , , ;
STAR:020,5,ULME1R,RW22,ESEVA,LS,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ULME1R,RW22,VADAR,LS,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ULME1R,RW22,SPR,LS,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,I04,GVA,GVA,LS,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I04,GVA,PAS,LS,D, ,V  H, ,   ,CF, ,PAS,LS,D, ,      ,0000,0000,2240,0077,+,06000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I04,GVA,PINOT,LF,E,A,EY  , ,   ,CF, ,PAS,LS,D, ,      ,1941,0111,1940,0111,+,06000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,I04,GVA,BELKA,LS,P,C,EE  ,R,   ,CF,Y,INE,LS,P,I,      ,2235,0165,0440,0030,+,06000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I04,INDIS,INDIS,LS,P,C,E  B, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,220,    ,   , , , , , ,0,D,S;
APPCH:020,A,I04,INDIS,BELKA,LS,P,C,EE  , ,   ,CF, ,INE,LS,P,I,      ,2235,0165,0440,0031,+,06000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I04, ,BELKA,LS,P,C,E  I, ,   ,IF, ,INE,LS,P,I,      ,2235,0165,    ,    ,J,06000,06000,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I04, ,PAS,LS,D, ,V  F, ,   ,CF, ,INE,LS,P,I,      ,2236,0077,0440,0088,H,06000,03210,     , ,   ,-300,   ,GVA,LS,D, , ,0,D,S;
APPCH:030,I,I04, ,RW04,LS,P,G,G  M, ,   ,CF, ,INE,LS,P,I,      ,2235,0022,0440,0055, ,01461,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I04, ,GVA,LS,D, ,V M , ,   ,CF, ,GVA,LS,D, ,      ,0000,0000,0440,0022, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:045,I,I04, ,GVA,LS,D, ,V   , ,   ,FD, ,GVA,LS,D, ,      ,0000,0000,0440,0095,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I04, ,SPR,LS,D, ,VE H, ,   ,CF, ,GVA,LS,D, ,      ,0434,0184,0440,0089, ,07000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I22,SPR,SPR,LS,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,210,    ,   , , , , , ,0,D,S;
APPCH:020,A,I22,SPR,D224R,LS,P,C,E   , ,   ,CF, ,SPR,LS,D, ,      ,2206,0012,2240,0012,+,07000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I22,SPR,GG811,LS,P,C,E   , ,   ,CF, ,SPR,LS,D, ,      ,2224,0077,2240,0065,+,04930,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,I22,SPR,PETAL,LS,E,A,EE  , ,   ,CF, ,ISW,LS,P,I,      ,0435,0123,2240,0009,+,04640,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I22, ,PETAL,LS,E,A,E  I, ,   ,IF, ,ISW,LS,P,I,      ,0435,0123,    ,    ,J,04640,04000,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I22, ,GG808,LS,P,C,E  F, ,   ,CF, ,ISW,LS,P,I,      ,0435,0103,2240,0020,H,04000,04000,     , ,   ,-300,   ,GVA,LS,D, , ,0,D,S;
APPCH:030,I,I22, ,RW22,LS,P,G,G  M, ,   ,CF, ,ISW,LS,P,I,      ,0435,0022,2240,0081, ,01423,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I22, ,D224J,LS,P,C,EYM , ,   ,CF, ,GVA,LS,D, ,      ,2240,0095,2240,0092, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I22, ,SPR,LS,D, ,VE H,L,   ,CF,Y,GVA,LS,D, ,      ,0434,0184,0370,0280, ,07000,     ,     ,-,185,    ,   , , , , , ,0,D,S;
APPCH:010,R,R04, ,INDIS,LS,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,220,    ,   , , , , , ,A,J,S;
APPCH:020,R,R04, ,BELKA,LS,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0440,0031, ,06000,     ,     , ,   ,    ,   ,GVA,LS,D, , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R04, ,RW04,LS,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,0440,0143, ,01461,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R04, ,GG852,LS,P,C,E M , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R04, ,SPR,LS,D, ,VB H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R22,SPR,SPR,LS,D, ,V  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,210,    ,   , , , , , ,A,J,S;
APPCH:020,A,R22,SPR,65NM,LS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R22,SPR,GG811,LS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,04930,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:040,A,R22,SPR,PETAL,LS,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,04640,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,A,R22,SPR,GG808,LS,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R22, ,GG808,LS,P,C,E  F, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   ,GVA,LS,D, , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R22, ,RW22,LS,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,2240,0081, ,01423,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R22, ,GG803,LS,P,C,EYM , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R22, ,SPR,LS,D, ,VB H,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,185,    ,   , , , , , ,A,J,S;
RWY:RW04 ,     ,      ,01411, ,INE ,1,   ;N46134023,E006053824,1082;
RWY:RW22 ,     ,      ,01365, ,ISW ,3,   ;N46150130,E006073722,0000;
